orderId,date,status
248495551,"2023-07-04 05:55:06","cancelled"
248500741,"2023-07-04 05:55:07","cancelled"
248504481,"2023-07-04 05:55:11","cancelled"
248594071,"2023-07-04 05:55:14","cancelled"
248720581,"2023-07-04 05:55:16","cancelled"
248729461,"2023-07-04 05:55:19","cancelled"
249365481,"2023-07-04 06:03:05","cancelled"
249103521,"2023-07-04 06:05:25","cancelled"
248676261,"2023-07-04 06:13:45","cancelled"
249170181,"2023-07-04 06:27:16","cancelled"
246821831,"2023-07-04 06:29:42","cancelled"
246823461,"2023-07-04 06:30:12","cancelled"
246860121,"2023-07-04 06:30:46","cancelled"
249363881,"2023-07-04 06:31:19","cancelled"
246910111,"2023-07-04 06:32:47","cancelled"
249539291,"2023-07-04 06:33:01","cancelled"
249539441,"2023-07-04 06:37:22","cancelled"
247105431,"2023-07-04 06:39:15","cancelled"
247291761,"2023-07-04 06:44:05","cancelled"
249539541,"2023-07-04 06:48:09","cancelled"
247381571,"2023-07-04 06:48:09","cancelled"
249536421,"2023-07-04 06:49:47","cancelled"
247458691,"2023-07-04 06:51:39","cancelled"
247537921,"2023-07-04 06:53:13","cancelled"
249464861,"2023-07-04 06:54:58","cancelled"
247551721,"2023-07-04 06:55:13","cancelled"
247610211,"2023-07-04 06:56:16","cancelled"
247604721,"2023-07-04 06:58:33","cancelled"
247605111,"2023-07-04 06:59:14","cancelled"
249540331,"2023-07-04 06:59:38","cancelled"
249519071,"2023-07-04 07:00:55","cancelled"
247712811,"2023-07-04 07:00:59","cancelled"
249491941,"2023-07-04 07:02:16","cancelled"
247759501,"2023-07-04 07:03:46","cancelled"
249518331,"2023-07-04 07:04:51","cancelled"
247776591,"2023-07-04 07:05:09","cancelled"
249464021,"2023-07-04 07:06:14","cancelled"
249396661,"2023-07-04 07:10:20","cancelled"
249514041,"2023-07-04 07:19:04","cancelled"
248815671,"2023-07-04 07:25:10","cancelled"
249541521,"2023-07-04 07:26:48","cancelled"
249483351,"2023-07-04 07:30:55","cancelled"
249499901,"2023-07-04 07:32:58","cancelled"
249542231,"2023-07-04 07:33:12","cancelled"
249542351,"2023-07-04 07:35:21","cancelled"
249543621,"2023-07-04 07:40:14","cancelled"
249543461,"2023-07-04 07:42:25","cancelled"
249542691,"2023-07-04 07:43:20","cancelled"
249383631,"2023-07-04 07:43:36","cancelled"
248873351,"2023-07-04 07:43:58","cancelled"
249380271,"2023-07-04 07:45:26","cancelled"
249529941,"2023-07-04 07:47:31","cancelled"
248723311,"2023-07-04 07:48:17","cancelled"
249537781,"2023-07-04 07:48:42","cancelled"
248672761,"2023-07-04 07:49:53","cancelled"
249544831,"2023-07-04 07:51:26","cancelled"
249545531,"2023-07-04 07:57:55","cancelled"
249361301,"2023-07-04 07:58:03","cancelled"
249454341,"2023-07-04 08:03:30","cancelled"
249337621,"2023-07-04 08:03:38","cancelled"
249393281,"2023-07-04 08:04:46","cancelled"
248665601,"2023-07-04 08:07:24","cancelled"
248284281,"2023-07-04 08:08:13","cancelled"
249389711,"2023-07-04 08:13:38","cancelled"
249544201,"2023-07-04 08:15:03","cancelled"
249547611,"2023-07-04 08:17:21","cancelled"
249517601,"2023-07-04 08:18:54","cancelled"
249548141,"2023-07-04 08:20:24","cancelled"
248459111,"2023-07-04 08:21:16","cancelled"
249546301,"2023-07-04 08:22:07","cancelled"
249548541,"2023-07-04 08:22:20","cancelled"
249228531,"2023-07-04 08:24:12","cancelled"
248141211,"2023-07-04 08:29:41","cancelled"
249472561,"2023-07-04 08:30:05","cancelled"
249550151,"2023-07-04 08:34:51","cancelled"
249432251,"2023-07-04 08:43:39","cancelled"
249469891,"2023-07-04 08:47:00","cancelled"
249510931,"2023-07-04 08:53:04","cancelled"
249552291,"2023-07-04 08:53:07","cancelled"
249552461,"2023-07-04 08:54:40","cancelled"
249553281,"2023-07-04 08:59:53","cancelled"
249470661,"2023-07-04 09:00:58","cancelled"
249553561,"2023-07-04 09:02:14","cancelled"
249216431,"2023-07-04 09:02:51","cancelled"
248200051,"2023-07-04 09:04:03","cancelled"
249554301,"2023-07-04 09:07:25","cancelled"
248372451,"2023-07-04 09:15:05","cancelled"
249110241,"2023-07-04 09:18:31","cancelled"
249305631,"2023-07-04 09:19:07","cancelled"
249554421,"2023-07-04 09:21:03","cancelled"
249513851,"2023-07-04 09:21:23","cancelled"
249555981,"2023-07-04 09:28:15","cancelled"
248316771,"2023-07-04 09:28:26","cancelled"
249550111,"2023-07-04 09:30:01","cancelled"
249494251,"2023-07-04 09:32:39","cancelled"
249555771,"2023-07-04 09:33:16","cancelled"
248987991,"2023-07-04 09:33:19","cancelled"
249051601,"2023-07-04 09:35:14","cancelled"
248744651,"2023-07-04 09:36:38","cancelled"
249124251,"2023-07-04 09:36:46","cancelled"
247706961,"2023-07-04 09:37:53","cancelled"
249124421,"2023-07-04 09:37:53","cancelled"
249124831,"2023-07-04 09:38:14","cancelled"
249114391,"2023-07-04 09:39:24","cancelled"
248778591,"2023-07-04 09:39:41","cancelled"
249559011,"2023-07-04 09:41:03","cancelled"
249559541,"2023-07-04 09:43:07","cancelled"
249557811,"2023-07-04 09:43:34","cancelled"
248682251,"2023-07-04 09:44:20","cancelled"
249559761,"2023-07-04 09:46:37","cancelled"
249559961,"2023-07-04 09:47:00","cancelled"
247910101,"2023-07-04 09:47:51","cancelled"
246267291,"2023-07-04 09:49:24","cancelled"
246854231,"2023-07-04 09:51:51","cancelled"
249378491,"2023-07-04 09:53:09","cancelled"
247603771,"2023-07-04 09:53:38","cancelled"
249560251,"2023-07-04 09:54:54","cancelled"
249561541,"2023-07-04 09:59:43","cancelled"
249496101,"2023-07-04 10:02:20","cancelled"
248512971,"2023-07-04 10:03:10","cancelled"
249560301,"2023-07-04 10:04:14","cancelled"
249562921,"2023-07-04 10:05:01","cancelled"
249402271,"2023-07-04 10:05:30","cancelled"
249524841,"2023-07-04 10:05:42","cancelled"
248595481,"2023-07-04 10:07:50","cancelled"
248560781,"2023-07-04 10:08:53","cancelled"
249223531,"2023-07-04 10:08:57","cancelled"
249563561,"2023-07-04 10:10:03","cancelled"
248659471,"2023-07-04 10:10:04","cancelled"
248073021,"2023-07-04 10:10:14","cancelled"
247919351,"2023-07-04 10:13:58","cancelled"
249173761,"2023-07-04 10:13:59","cancelled"
248196741,"2023-07-04 10:14:44","cancelled"
249156801,"2023-07-04 10:16:19","cancelled"
249226521,"2023-07-04 10:16:31","cancelled"
248624781,"2023-07-04 10:17:18","cancelled"
249250161,"2023-07-04 10:18:30","cancelled"
249293301,"2023-07-04 10:19:59","cancelled"
249285761,"2023-07-04 10:21:54","cancelled"
247171381,"2023-07-04 10:23:33","cancelled"
249388421,"2023-07-04 10:24:19","cancelled"
249277421,"2023-07-04 10:25:25","cancelled"
248031641,"2023-07-04 10:25:29","cancelled"
249484131,"2023-07-04 10:26:31","cancelled"
249356861,"2023-07-04 10:26:44","cancelled"
249075021,"2023-07-04 10:26:52","cancelled"
249115181,"2023-07-04 10:26:53","cancelled"
249380461,"2023-07-04 10:26:55","cancelled"
249381861,"2023-07-04 10:26:57","cancelled"
249383421,"2023-07-04 10:27:00","cancelled"
249384481,"2023-07-04 10:27:02","cancelled"
249387751,"2023-07-04 10:27:03","cancelled"
249392651,"2023-07-04 10:27:05","cancelled"
249396841,"2023-07-04 10:27:07","cancelled"
249397361,"2023-07-04 10:27:08","cancelled"
249399801,"2023-07-04 10:27:10","cancelled"
249400291,"2023-07-04 10:27:12","cancelled"
249402921,"2023-07-04 10:27:14","cancelled"
249405491,"2023-07-04 10:27:15","cancelled"
249408121,"2023-07-04 10:27:17","cancelled"
249410891,"2023-07-04 10:27:19","cancelled"
249416681,"2023-07-04 10:27:20","cancelled"
