orderId,date,status
249215071,"2023-07-04 00:20:45","shipped"
248362591,"2023-07-04 00:21:14","shipped"
249068471,"2023-07-04 00:21:23","shipped"
249400381,"2023-07-04 00:21:25","shipped"
249184321,"2023-07-04 00:21:46","shipped"
249447371,"2023-07-04 00:21:47","shipped"
249129541,"2023-07-04 00:21:47","shipped"
249186071,"2023-07-04 00:21:48","shipped"
248511251,"2023-07-04 00:21:54","shipped"
249132021,"2023-07-04 00:22:27","shipped"
249086161,"2023-07-04 00:22:27","shipped"
249165761,"2023-07-04 00:22:32","shipped"
248250081,"2023-07-04 00:22:33","shipped"
249110461,"2023-07-04 00:22:33","shipped"
249362961,"2023-07-04 00:22:34","shipped"
249364621,"2023-07-04 00:22:34","shipped"
249301661,"2023-07-04 00:22:35","shipped"
248518051,"2023-07-04 00:22:35","shipped"
249107571,"2023-07-04 00:22:36","shipped"
249440981,"2023-07-04 00:22:36","shipped"
249138511,"2023-07-04 00:22:37","shipped"
249367911,"2023-07-04 00:22:43","shipped"
249303121,"2023-07-04 00:23:07","shipped"
249176821,"2023-07-04 00:23:07","shipped"
249186411,"2023-07-04 00:23:08","shipped"
249179141,"2023-07-04 00:23:08","shipped"
249112301,"2023-07-04 00:23:37","shipped"
249072001,"2023-07-04 00:23:38","shipped"
249058321,"2023-07-04 00:23:40","shipped"
249365061,"2023-07-04 00:24:07","shipped"
249107461,"2023-07-04 00:24:09","shipped"
249384521,"2023-07-04 00:24:09","shipped"
249087381,"2023-07-04 00:24:09","shipped"
249173121,"2023-07-04 00:24:36","shipped"
249182991,"2023-07-04 00:24:38","shipped"
249349961,"2023-07-04 00:24:41","shipped"
249066371,"2023-07-04 00:25:19","shipped"
249430171,"2023-07-04 00:25:19","shipped"
249046891,"2023-07-04 00:25:25","shipped"
248727541,"2023-07-04 00:25:25","shipped"
249191171,"2023-07-04 00:25:28","shipped"
249336551,"2023-07-04 00:25:34","shipped"
249156441,"2023-07-04 00:25:34","shipped"
249106301,"2023-07-04 00:25:34","shipped"
249179981,"2023-07-04 00:25:34","shipped"
249100351,"2023-07-04 00:25:34","shipped"
249138291,"2023-07-04 00:25:35","shipped"
249098081,"2023-07-04 00:26:36","shipped"
249058501,"2023-07-04 00:26:49","shipped"
249093391,"2023-07-04 00:26:52","shipped"
249434361,"2023-07-04 00:26:52","shipped"
248590621,"2023-07-04 00:26:55","shipped"
249095851,"2023-07-04 00:26:55","shipped"
249219921,"2023-07-04 00:26:56","shipped"
249176031,"2023-07-04 00:27:05","shipped"
249372071,"2023-07-04 00:27:05","shipped"
249067711,"2023-07-04 00:27:06","shipped"
249182971,"2023-07-04 00:27:06","shipped"
249159311,"2023-07-04 00:27:07","shipped"
249157291,"2023-07-04 00:27:09","shipped"
249304521,"2023-07-04 00:27:39","shipped"
249069691,"2023-07-04 00:28:20","shipped"
249107811,"2023-07-04 00:28:20","shipped"
249387031,"2023-07-04 00:28:27","shipped"
249334841,"2023-07-04 00:28:34","shipped"
249114941,"2023-07-04 00:28:34","shipped"
249253831,"2023-07-04 00:28:35","shipped"
249149641,"2023-07-04 00:28:35","shipped"
249132411,"2023-07-04 00:29:05","shipped"
249092811,"2023-07-04 00:29:05","shipped"
249310651,"2023-07-04 00:29:36","shipped"
249189801,"2023-07-04 00:29:36","shipped"
249057771,"2023-07-04 00:29:36","shipped"
249120111,"2023-07-04 00:29:36","shipped"
249157601,"2023-07-04 00:29:36","shipped"
249065951,"2023-07-04 00:29:37","shipped"
249113881,"2023-07-04 00:29:37","shipped"
249157281,"2023-07-04 00:29:37","shipped"
248621091,"2023-07-04 00:30:06","shipped"
248620911,"2023-07-04 00:30:06","shipped"
249072411,"2023-07-04 00:30:47","shipped"
249334401,"2023-07-04 00:30:48","shipped"
249162241,"2023-07-04 00:30:48","shipped"
249181821,"2023-07-04 00:30:49","shipped"
249427811,"2023-07-04 00:30:49","shipped"
249201841,"2023-07-04 00:31:06","shipped"
249361521,"2023-07-04 00:31:33","shipped"
249314621,"2023-07-04 00:31:33","shipped"
248463471,"2023-07-04 00:31:34","shipped"
249309931,"2023-07-04 00:31:34","shipped"
248534121,"2023-07-04 00:31:34","shipped"
249093861,"2023-07-04 00:31:34","shipped"
249131111,"2023-07-04 00:31:34","shipped"
249189621,"2023-07-04 00:31:35","shipped"
249115581,"2023-07-04 00:31:35","shipped"
249065221,"2023-07-04 00:32:30","shipped"
249129441,"2023-07-04 00:32:35","shipped"
249060321,"2023-07-04 00:32:39","shipped"
249451321,"2023-07-04 00:32:39","shipped"
249232121,"2023-07-04 00:33:04","shipped"
249312661,"2023-07-04 00:33:04","shipped"
249330511,"2023-07-04 00:33:26","shipped"
248632471,"2023-07-04 00:33:34","shipped"
249217971,"2023-07-04 00:33:34","shipped"
249140651,"2023-07-04 00:33:34","shipped"
249122241,"2023-07-04 00:33:34","shipped"
249120721,"2023-07-04 00:34:09","shipped"
249105111,"2023-07-04 00:34:30","shipped"
249123631,"2023-07-04 00:34:31","shipped"
249067311,"2023-07-04 00:34:31","shipped"
248663081,"2023-07-04 00:34:42","shipped"
249292731,"2023-07-04 00:34:43","shipped"
249069491,"2023-07-04 00:34:43","shipped"
248696161,"2023-07-04 00:35:09","shipped"
249089801,"2023-07-04 00:35:11","shipped"
249266061,"2023-07-04 00:35:11","shipped"
249389221,"2023-07-04 00:35:11","shipped"
249347951,"2023-07-04 00:35:11","shipped"
249121431,"2023-07-04 00:35:11","shipped"
249110231,"2023-07-04 00:35:11","shipped"
249277881,"2023-07-04 00:35:47","shipped"
249288131,"2023-07-04 00:35:47","shipped"
249152801,"2023-07-04 00:35:48","shipped"
249095881,"2023-07-04 00:36:03","shipped"
249212231,"2023-07-04 00:36:03","shipped"
249069321,"2023-07-04 00:36:14","shipped"
248529151,"2023-07-04 00:36:35","shipped"
249268741,"2023-07-04 00:36:35","shipped"
249106551,"2023-07-04 00:36:36","shipped"
249187481,"2023-07-04 00:36:37","shipped"
249238221,"2023-07-04 00:36:37","shipped"
249408511,"2023-07-04 00:37:04","shipped"
249148761,"2023-07-04 00:37:11","shipped"
249229561,"2023-07-04 00:37:12","shipped"
249087701,"2023-07-04 00:37:14","shipped"
249222211,"2023-07-04 00:38:16","shipped"
248962021,"2023-07-04 00:38:17","shipped"
249283851,"2023-07-04 00:38:17","shipped"
249100021,"2023-07-04 00:38:18","shipped"
249290141,"2023-07-04 00:38:21","shipped"
249392451,"2023-07-04 00:38:37","shipped"
249071491,"2023-07-04 00:38:38","shipped"
249079261,"2023-07-04 00:38:40","shipped"
249082291,"2023-07-04 00:38:40","shipped"
249464721,"2023-07-04 00:38:40","shipped"
249240441,"2023-07-04 00:39:11","shipped"
249095461,"2023-07-04 00:39:12","shipped"
249384941,"2023-07-04 00:39:12","shipped"
249024261,"2023-07-04 00:39:15","shipped"
249111431,"2023-07-04 00:39:15","shipped"
249136071,"2023-07-04 00:39:34","shipped"
249061031,"2023-07-04 00:39:37","shipped"
249159761,"2023-07-04 00:39:37","shipped"
248468511,"2023-07-04 00:39:38","shipped"
249108271,"2023-07-04 00:39:39","shipped"
249235191,"2023-07-04 00:39:39","shipped"
249293401,"2023-07-04 00:40:08","shipped"
248523791,"2023-07-04 00:40:09","shipped"
249408171,"2023-07-04 00:40:09","shipped"
249217261,"2023-07-04 00:40:10","shipped"
249221481,"2023-07-04 00:40:35","shipped"
249140321,"2023-07-04 00:40:35","shipped"
249106701,"2023-07-04 00:40:40","shipped"
249423341,"2023-07-04 00:40:40","shipped"
249114681,"2023-07-04 00:41:07","shipped"
249204991,"2023-07-04 00:41:07","shipped"
249147391,"2023-07-04 00:41:08","shipped"
249092371,"2023-07-04 00:42:14","shipped"
249136051,"2023-07-04 00:42:14","shipped"
249103891,"2023-07-04 00:42:17","shipped"
249159911,"2023-07-04 00:42:18","shipped"
248562721,"2023-07-04 00:42:20","shipped"
249270451,"2023-07-04 00:42:21","shipped"
249197081,"2023-07-04 00:42:23","shipped"
249285231,"2023-07-04 00:42:32","shipped"
248463721,"2023-07-04 00:42:33","shipped"
249178531,"2023-07-04 00:42:33","shipped"
248961481,"2023-07-04 00:43:11","shipped"
248711711,"2023-07-04 00:43:11","shipped"
249238561,"2023-07-04 00:43:12","shipped"
249443901,"2023-07-04 00:43:12","shipped"
248305581,"2023-07-04 00:43:13","shipped"
249161551,"2023-07-04 00:43:13","shipped"
249082351,"2023-07-04 00:43:14","shipped"
249285371,"2023-07-04 00:43:14","shipped"
248660631,"2023-07-04 00:43:15","shipped"
249067301,"2023-07-04 00:43:38","shipped"
249109171,"2023-07-04 00:43:40","shipped"
249063791,"2023-07-04 00:43:41","shipped"
248760521,"2023-07-04 00:43:42","shipped"
249187841,"2023-07-04 00:44:27","shipped"
248689801,"2023-07-04 00:44:30","shipped"
249106271,"2023-07-04 00:44:30","shipped"
249407211,"2023-07-04 00:44:35","shipped"
249282081,"2023-07-04 00:44:36","shipped"
249199231,"2023-07-04 00:44:36","shipped"
249168851,"2023-07-04 00:44:37","shipped"
248438001,"2023-07-04 00:44:37","shipped"
249451401,"2023-07-04 00:44:40","shipped"
248762251,"2023-07-04 00:45:19","shipped"
249125171,"2023-07-04 00:45:22","shipped"
249214651,"2023-07-04 00:45:35","shipped"
248735751,"2023-07-04 00:45:35","shipped"
248861091,"2023-07-04 00:45:36","shipped"
249444481,"2023-07-04 00:45:36","shipped"
249136651,"2023-07-04 00:45:37","shipped"
248775681,"2023-07-04 00:45:39","shipped"
249450671,"2023-07-04 00:46:03","shipped"
249186631,"2023-07-04 00:46:03","shipped"
249069231,"2023-07-04 00:46:04","shipped"
249451261,"2023-07-04 00:46:04","shipped"
248764571,"2023-07-04 00:46:05","shipped"
249102391,"2023-07-04 00:46:05","shipped"
248671051,"2023-07-04 00:46:32","shipped"
248692301,"2023-07-04 00:46:33","shipped"
249253591,"2023-07-04 00:46:35","shipped"
249164031,"2023-07-04 00:46:36","shipped"
249131451,"2023-07-04 00:46:45","shipped"
249093221,"2023-07-04 00:47:06","shipped"
249086781,"2023-07-04 00:47:06","shipped"
249112331,"2023-07-04 00:47:07","shipped"
249393161,"2023-07-04 00:47:07","shipped"
249438131,"2023-07-04 00:47:43","shipped"
248854101,"2023-07-04 00:47:43","shipped"
249162221,"2023-07-04 00:47:43","shipped"
249094691,"2023-07-04 00:47:43","shipped"
249220371,"2023-07-04 00:47:43","shipped"
248668241,"2023-07-04 00:47:44","shipped"
249125871,"2023-07-04 00:48:08","shipped"
249108491,"2023-07-04 00:48:08","shipped"
249191561,"2023-07-04 00:48:09","shipped"
249070771,"2023-07-04 00:48:09","shipped"
249043481,"2023-07-04 00:48:11","shipped"
248679091,"2023-07-04 00:48:11","shipped"
248576141,"2023-07-04 00:48:32","shipped"
249440161,"2023-07-04 00:48:32","shipped"
248739141,"2023-07-04 00:48:33","shipped"
249103851,"2023-07-04 00:48:33","shipped"
249233331,"2023-07-04 00:49:11","shipped"
249417481,"2023-07-04 00:49:16","shipped"
249413501,"2023-07-04 00:49:16","shipped"
248708991,"2023-07-04 00:49:21","shipped"
249108651,"2023-07-04 00:49:21","shipped"
249145351,"2023-07-04 00:49:22","shipped"
249264841,"2023-07-04 00:49:35","shipped"
248502511,"2023-07-04 00:49:35","shipped"
248820481,"2023-07-04 00:49:36","shipped"
249221021,"2023-07-04 00:49:44","shipped"
249114141,"2023-07-04 00:50:07","shipped"
249162861,"2023-07-04 00:50:08","shipped"
248658601,"2023-07-04 00:50:08","shipped"
249130981,"2023-07-04 00:50:09","shipped"
249228801,"2023-07-04 00:50:36","shipped"
249269491,"2023-07-04 00:50:41","shipped"
249404311,"2023-07-04 00:50:45","shipped"
248780321,"2023-07-04 00:51:30","shipped"
249139571,"2023-07-04 00:51:31","shipped"
249098011,"2023-07-04 00:51:31","shipped"
248569641,"2023-07-04 00:51:32","shipped"
248522231,"2023-07-04 00:51:34","shipped"
249273021,"2023-07-04 00:51:35","shipped"
248472851,"2023-07-04 00:51:35","shipped"
249467311,"2023-07-04 00:51:36","shipped"
249382971,"2023-07-04 00:51:36","shipped"
249099291,"2023-07-04 00:51:38","shipped"
249203051,"2023-07-04 00:51:38","shipped"
249152241,"2023-07-04 00:51:41","shipped"
249095391,"2023-07-04 00:52:05","shipped"
249108621,"2023-07-04 00:52:06","shipped"
248796341,"2023-07-04 00:52:06","shipped"
249126001,"2023-07-04 00:52:07","shipped"
249112781,"2023-07-04 00:52:07","shipped"
249059311,"2023-07-04 00:52:35","shipped"
249410791,"2023-07-04 00:52:37","shipped"
248659911,"2023-07-04 00:52:38","shipped"
249479871,"2023-07-04 00:53:26","shipped"
249389211,"2023-07-04 00:53:30","shipped"
249076921,"2023-07-04 00:53:35","shipped"
249103411,"2023-07-04 00:53:35","shipped"
248740031,"2023-07-04 00:53:36","shipped"
249203281,"2023-07-04 00:53:36","shipped"
249382461,"2023-07-04 00:53:37","shipped"
249106571,"2023-07-04 00:54:10","shipped"
249284621,"2023-07-04 00:54:11","shipped"
248477521,"2023-07-04 00:54:11","shipped"
248737191,"2023-07-04 00:54:11","shipped"
249416661,"2023-07-04 00:54:11","shipped"
249462101,"2023-07-04 00:54:11","shipped"
249091561,"2023-07-04 00:54:11","shipped"
249203791,"2023-07-04 00:54:11","shipped"
249192081,"2023-07-04 00:55:07","shipped"
249130901,"2023-07-04 00:55:07","shipped"
249406671,"2023-07-04 00:55:07","shipped"
248824471,"2023-07-04 00:55:08","shipped"
249107681,"2023-07-04 00:55:08","shipped"
248464161,"2023-07-04 00:55:10","shipped"
249104051,"2023-07-04 00:55:10","shipped"
249301941,"2023-07-04 00:55:10","shipped"
249454231,"2023-07-04 00:55:10","shipped"
249233871,"2023-07-04 00:55:39","shipped"
249098801,"2023-07-04 00:56:09","shipped"
249261801,"2023-07-04 00:56:09","shipped"
249274311,"2023-07-04 00:56:14","shipped"
249355431,"2023-07-04 00:56:14","shipped"
249421841,"2023-07-04 00:56:14","shipped"
249117831,"2023-07-04 00:56:14","shipped"
248485501,"2023-07-04 00:56:39","shipped"
249099501,"2023-07-04 00:56:39","shipped"
249023721,"2023-07-04 00:56:39","shipped"
249434301,"2023-07-04 00:56:39","shipped"
249411251,"2023-07-04 00:56:40","shipped"
249105631,"2023-07-04 00:56:40","shipped"
249174851,"2023-07-04 00:56:40","shipped"
249450311,"2023-07-04 00:56:40","shipped"
249455941,"2023-07-04 00:57:46","shipped"
249268851,"2023-07-04 00:57:55","shipped"
249287311,"2023-07-04 00:58:10","shipped"
249096841,"2023-07-04 00:58:10","shipped"
249076751,"2023-07-04 00:58:11","shipped"
249097441,"2023-07-04 00:58:11","shipped"
249209671,"2023-07-04 00:58:12","shipped"
249435131,"2023-07-04 00:58:12","shipped"
249130371,"2023-07-04 00:58:33","shipped"
249129621,"2023-07-04 00:58:36","shipped"
249413791,"2023-07-04 00:58:36","shipped"
249221201,"2023-07-04 00:58:37","shipped"
249411591,"2023-07-04 00:58:37","shipped"
249183641,"2023-07-04 00:58:38","shipped"
249434081,"2023-07-04 00:58:38","shipped"
249075621,"2023-07-04 00:59:12","shipped"
249272791,"2023-07-04 00:59:12","shipped"
249178811,"2023-07-04 00:59:14","shipped"
249205251,"2023-07-04 00:59:39","shipped"
248158701,"2023-07-04 00:59:44","shipped"
249083661,"2023-07-04 00:59:46","shipped"
249217411,"2023-07-04 00:59:47","shipped"
249478421,"2023-07-04 01:00:06","shipped"
249097531,"2023-07-04 01:00:06","shipped"
249129021,"2023-07-04 01:00:07","shipped"
249192811,"2023-07-04 01:00:36","shipped"
249471171,"2023-07-04 01:00:37","shipped"
249255351,"2023-07-04 01:00:37","shipped"
249394181,"2023-07-04 01:00:38","shipped"
249075081,"2023-07-04 01:00:38","shipped"
249187811,"2023-07-04 01:01:05","shipped"
248488361,"2023-07-04 01:01:06","shipped"
249434261,"2023-07-04 01:01:06","shipped"
249268111,"2023-07-04 01:01:06","shipped"
249127101,"2023-07-04 01:01:41","shipped"
249222131,"2023-07-04 01:01:44","shipped"
249078901,"2023-07-04 01:01:44","shipped"
249242611,"2023-07-04 01:01:45","shipped"
249172811,"2023-07-04 01:01:47","shipped"
249136381,"2023-07-04 01:02:06","shipped"
249099591,"2023-07-04 01:02:07","shipped"
248651351,"2023-07-04 01:02:11","shipped"
249174181,"2023-07-04 01:02:11","shipped"
249187291,"2023-07-04 01:02:36","shipped"
248470471,"2023-07-04 01:02:36","shipped"
249170261,"2023-07-04 01:02:37","shipped"
249114891,"2023-07-04 01:02:37","shipped"
249293311,"2023-07-04 01:02:39","shipped"
249107181,"2023-07-04 01:03:08","shipped"
249095561,"2023-07-04 01:03:08","shipped"
249344031,"2023-07-04 01:03:11","shipped"
249109531,"2023-07-04 01:03:20","shipped"
249098351,"2023-07-04 01:03:35","shipped"
249413831,"2023-07-04 01:03:35","shipped"
249152041,"2023-07-04 01:03:38","shipped"
249206941,"2023-07-04 01:03:38","shipped"
