Order Line Id,Pick Id,Order,Sku,Prod,Create Time,Pick State,State Change Time,Qty,Tm,Du,Unique Ref,Pick Task,Pick Task - Create Time,Stock,Order - Priority Band,Location,Lot,Tm - Location - Id,Pick Type,Emergency,Order Line Placed Time,Abandon Requested,Cancel Requested,Pick State Before Abandon Or Cancel,Packing Instructions,Prod - Colour,Retail Price,Currency,Host Delivery Id,Abandon Reason,Abandon Note,Cancel Reason,Unpick Reason,Rsvn Type,Pick Tm Type,Alert Str,Hazardous,Priority Time,Pick Time,Loc Pick Seq,Ordered Sku - Size,Du Build Failed,Seen In Order Message,Op Rsvn Order Pass Complete,Pick Stock Expectation State,Order - Pick Qty,Ordered Sku - Perishable,Order - Vas,Order - Vip
="1","284726571-1-000001",="284726571","241264M23702204","241264M23702204",2024-03-23 02:10:52,"RESERVED",2024-03-23 08:11:37,1,"LS00220688",="0000169336","","PT-000379014",2024-03-23 14:15:00,="449501","LOW","3H39A521",,"3H39A521","PICK",false,,false,false,"UNUSED","","WHITE/BLACK/GREY",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 17:00:00,,1415613,="43",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284717281-1-000001",="284717281","241730F04802000","241730F04802000",2024-03-23 02:11:48,"RESERVED",2024-03-23 08:11:37,1,"LS00220866",="0000169342","","PT-000378756",2024-03-23 11:35:16,="450928","LOW","3H39C719",,"3H39C719","PICK",false,,false,false,"UNUSED","","16 Matte Black",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 18:00:00,1969-12-31 19:00:36,1423356,"UNI",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284717391-1-000001",="284717391","241610F12803502","241610F12803502",2024-03-23 02:11:55,"RESERVED",2024-03-23 11:21:17,1,"LS00174037",="0000169347","","PT-000378731",2024-03-23 11:21:18,="286796","LOW","3H17C422",,"3H17C422","PICK",false,,false,false,"UNUSED","","Extra White/Matcha",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 18:00:00,,1410020,="37",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284726901-1-000001",="284726901","232140F12201518","232140F12201518",2024-03-23 02:20:52,"RESERVED",2024-03-23 13:54:12,1,"LS00218237",="0000169370","","PT-000378956",2024-03-23 13:49:50,="427450","LOW","3H28A708",,"3H28A708","PICK",false,,false,false,"UNUSED","","0001 Copper",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 17:00:00,1969-12-31 19:00:36,1422084,="43",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284726861-1-000001",="284726861","231773M23412801","231773M23412801",2024-03-23 02:20:54,"RESERVED",2024-03-23 08:11:27,1,"LS00219456",="0000169369","","PT-000378962",2024-03-23 13:54:16,="437191","LOW","3H32B702",,"3H32B702","PICK",false,,false,false,"UNUSED","","OLIVE",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 17:00:00,1969-12-31 19:00:36,1422436,="6",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284727151-1-000001",="284727151","222161M20200805","222161M20200805",2024-03-23 02:34:55,"RESERVED",2024-03-23 14:13:01,1,"LS00222331",="0000169390","","PT-000378954",2024-03-23 13:46:30,="257318","LOW","3R09A211",,"3R09A211","PICK",false,,false,false,"UNUSED","","CORAL",,"","","","","","","NORMAL","LOOSE STOCK","Pick has a PSS Problem",false,2024-03-24 17:00:00,,1519278,"XL",false,true,false,"UNUSED",6,"NO","NO","NO"
="2","284727151-2-000002",="284727151","222161M20200800","222161M20200800",2024-03-23 02:34:55,"RESERVED",2024-03-23 08:11:34,1,"LS00159682",="0000169390","","PT-000378935",2024-03-23 13:36:56,="250263","LOW","3R15E332",,"3R15E332","PICK",false,,false,false,"UNUSED","","CORAL",,"","","","","","","NORMAL","LOOSE STOCK","Pick has a PSS Problem",false,2024-03-24 17:00:00,,1539227,"XXS",false,true,false,"UNUSED",6,"NO","NO","NO"
="3","284727151-3-000003",="284727151","222161M20202006","222161M20202006",2024-03-23 02:34:55,"RESERVED",2024-03-23 08:11:34,2,"LS00165523",="0000169390","","PT-000378935",2024-03-23 13:36:56,="259407","LOW","3R11B102",,"3R11B102","PICK",false,,false,false,"UNUSED","","DARK OATMEAL",,"","","","","","","NORMAL","LOOSE STOCK","Pick has a PSS Problem",false,2024-03-24 17:00:00,,154050,"XXL",false,true,false,"UNUSED",6,"NO","NO","NO"
="4","284727151-4-000004",="284727151","222161M19000305","222161M19000305",2024-03-23 02:34:55,"RESERVED",2024-03-23 08:11:34,1,"LS00194829",="0000169390","","PT-000378800",2024-03-23 11:56:44,="342105","LOW","3R06G410",,"3R06G410","PICK",false,,false,false,"UNUSED","","SMOKE",,"","","","","","","NORMAL","LOOSE STOCK","Pick has a PSS Problem",false,2024-03-24 17:00:00,,1548871,"XL",false,true,false,"UNUSED",6,"NO","NO","NO"
="5","284727151-5-000005",="284727151","222161M19000206","222161M19000206",2024-03-23 02:34:55,"RESERVED",2024-03-23 08:11:35,1,"LS00166999",="0000169390","","PT-000378935",2024-03-23 13:36:56,="262113","LOW","3R15D110",,"3R15D110","PICK",false,,false,false,"UNUSED","","EGG SHELL",,"","","","","","","NORMAL","LOOSE STOCK","Pick has a PSS Problem",false,2024-03-24 17:00:00,,156045,"XXL",false,true,false,"UNUSED",6,"NO","NO","NO"
