Order Line Id,Pick Id,Order,Sku,Prod,Create Time,Pick State,State Change Time,Qty,Tm,Du,Unique Ref,Pick Task,Pick Task - Create Time,Stock,Order - Priority Band,Location,Lot,Tm - Location - Id,Pick Type,Emergency,Order Line Placed Time,Abandon Requested,Cancel Requested,Pick State Before Abandon Or Cancel,Packing Instructions,Prod - Colour,Retail Price,Currency,Host Delivery Id,Abandon Reason,Abandon Note,Cancel Reason,Unpick Reason,Rsvn Type,Pick Tm Type,Alert Str,Hazardous,Priority Time,Pick Time,Loc Pick Seq,Ordered Sku - Size,Du Build Failed,Seen In Order Message,Op Rsvn Order Pass Complete,Pick Stock Expectation State,Order - Pick Qty,Ordered Sku - Perishable,Order - Vas,Order - Vip
="1","284740691-1-000001",="284740691","241379F04902100","241379F04902100",2024-03-23 10:40:43,"RESERVED",2024-03-23 10:41:41,1,"LS00192279",="0000170598","","PT-000378679",2024-03-23 10:43:49,="406781","LOW","3H29C302",,"3H29C302","PICK",false,,false,false,"UNUSED","","Z0R42 Raw Sienna/Nat",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 15:00:00,,142993,"UNI",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284738371-1-000001",="284738371","241161M70301906","241161M70301906",2024-03-23 09:40:45,"RESERVED",2024-03-23 09:41:26,1,"LS00143811",="0000170170","","PT-000378346",2024-03-22 19:26:42,="208363","LOW","2E86B205",,"2E86B205","PICK",false,,false,false,"UNUSED","","Garden Yellow",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 18:00:00,,958737,"14-16Y",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284488221-1-000001",="284488221","241126M23604406","241126M23604406",2024-03-23 09:40:51,"RESERVED",2024-03-23 09:41:35,1,"LS00173778",="0000170172","","PT-000378596",2024-03-23 09:57:20,="283618","LOW","3H16A403",,"3H16A403","PICK",false,,false,false,"UNUSED","","9811 BLACK/PEARL/MIL",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 17:00:00,1969-12-31 19:00:36,1410213,="42",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284738441-1-000001",="284738441","241379F11900203","241379F11900203",2024-03-23 09:40:55,"RESERVED",2024-03-23 09:41:50,1,"LS00176405",="0000170176","","PT-000378622",2024-03-23 10:17:40,="311100","LOW","3H38C318",,"3H38C318","PICK",false,,false,false,"UNUSED","","00N99 Black",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 17:00:00,,143652,="37",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284738391-1-000001",="284738391","241886F12803802","241886F12803802",2024-03-23 09:40:55,"RESERVED",2024-03-23 09:41:50,1,"LS00153750",="0000170175","","PT-000378588",2024-03-23 09:49:37,="229912","LOW","3H48C414",,"3H48C414","PICK",false,,false,false,"UNUSED","","Yellow",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 17:00:00,1969-12-31 19:00:36,147218,="37",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284738421-1-000001",="284738421","231399F12001203","231399F12001203",2024-03-23 09:41:01,"RESERVED",2024-03-23 09:42:07,1,"LS00217965",="0000170185","","PT-000378624",2024-03-23 10:17:40,="424716","LOW","3H25A724",,"3H25A724","PICK",false,,false,false,"UNUSED","","Black",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 17:00:00,1969-12-31 19:00:36,1421828,="8",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284738431-1-000001",="284738431","241011M18801102","241011M18801102",2024-03-23 09:45:47,"RESERVED",2024-03-23 09:46:45,1,"LS00056130",="0000170221","","PT-000378585",2024-03-23 09:47:42,="21959","LOW","3F08F218",,"3F08F218","PICK",false,,false,false,"UNUSED","","BLACK/BLACK/WHITE",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 15:00:00,,135699,"M",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284738661-1-000001",="284738661","241260M20200902","241260M20200902",2024-03-23 09:50:45,"RESERVED",2024-03-23 09:51:27,1,"LS00087120",="0000170251","","PT-000378609",2024-03-23 10:11:17,="91866","LOW","3F65H128",,"3F65H128","PICK",false,,false,false,"UNUSED","","BLACK",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 18:00:00,1969-12-31 19:00:36,1349495,"M",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284738761-1-000001",="284738761","241101M13801400","241101M13801400",2024-03-23 09:50:45,"RESERVED",2024-03-23 09:51:24,1,"LS00155074",="0000170252","","PT-000378599",2024-03-23 09:57:20,="242054","LOW","3H60A407",,"3H60A407","PICK",false,,false,false,"UNUSED","","ECRU",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 15:00:00,,145986,"UNI",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284738961-1-000001",="284738961","232967M22000001","232967M22000001",2024-03-23 09:50:49,"RESERVED",2024-03-23 09:52:22,1,"LS00057701",="0000170266","","PT-000378647",2024-03-23 10:21:50,="24879","LOW","3F21A106",,"3F21A106","PICK",false,,false,false,"UNUSED","","WHITE BLACK",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 17:00:00,,1316420,"M",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284738901-1-000001",="284738901","232099F06902803","232099F06902803",2024-03-23 09:50:50,"RESERVED",2024-03-23 09:52:02,1,"LS00068708",="0000170263","","PT-000378590",2024-03-23 09:50:46,="46335","LOW","3F39F214",,"3F39F214","PICK",false,,false,false,"UNUSED","","I'm Never Wrong Ston",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 17:00:00,1969-12-31 19:00:36,1329036,="27",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284738931-1-000001",="284738931","241607M23707009","241607M23707009",2024-03-23 09:50:50,"RESERVED",2024-03-23 09:52:18,1,"LS00218956",="0000170265","","PT-000378604",2024-03-23 10:06:29,="433385","LOW","3H30C515",,"3H30C515","PICK",false,,false,false,"UNUSED","","BRINDLE",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 17:00:00,1969-12-31 19:00:36,1414516,="11.5",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284738791-1-000001",="284738791","241092F12804105","241092F12804105",2024-03-23 09:50:52,"RESERVED",2024-03-23 09:52:08,1,"LS00213194",="0000170261","","PT-000378671",2024-03-23 10:40:14,="378393","LOW","3H04B610",,"3H04B610","PICK",false,,false,false,"UNUSED","","Vanilla/White Sage",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 15:00:00,,1419171,"US 8 Women",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284738811-1-000001",="284738811","241111M13100504","241111M13100504",2024-03-23 09:54:44,"RESERVED",2024-03-23 09:55:27,1,"LS00176274",="0000170290","","PT-000378599",2024-03-23 09:57:20,="309826","LOW","3H37C407",,"3H37C407","PICK",false,,false,false,"UNUSED","","00E Black / Black",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 18:00:00,,148192,"XL",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284738611-1-000001",="284738611","232810F09700201","232810F09700201",2024-03-23 09:54:45,"RESERVED",2024-03-23 09:55:26,1,"LS00064535",="0000170287","","PT-000378590",2024-03-23 09:50:46,="37712","LOW","3F33D135",,"3F33D135","PICK",false,,false,false,"UNUSED","","Cream",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 18:00:00,1969-12-31 19:00:36,1323876,"S",false,true,false,"UNUSED",1,"NO","NO","NO"
