Order Line Id,Pick Id,Order,Sku,Prod,Create Time,Pick State,State Change Time,Qty,Tm,Du,Unique Ref,Pick Task,Pick Task - Create Time,Stock,Order - Priority Band,Location,Lot,Tm - Location - Id,Pick Type,Emergency,Order Line Placed Time,Abandon Requested,Cancel Requested,Pick State Before Abandon Or Cancel,Packing Instructions,Prod - Colour,Retail Price,Currency,Host Delivery Id,Abandon Reason,Abandon Note,Cancel Reason,Unpick Reason,Rsvn Type,Pick Tm Type,Alert Str,Hazardous,Priority Time,Pick Time,Loc Pick Seq,Ordered Sku - Size,Du Build Failed,Seen In Order Message,Op Rsvn Order Pass Complete,Pick Stock Expectation State,Order - Pick Qty,Ordered Sku - Perishable,Order - Vas,Order - Vip
="1","284726171-1-000001",="284726171","231356F12402004","231356F12402004",2024-03-23 02:05:48,"RESERVED",2024-03-23 08:11:27,1,"LS00212848",="0000169319","","PT-000378436",2024-03-23 08:26:43,="375761","LOW","3H03A709",,"3H03A709","PICK",false,,false,false,"UNUSED","","Aj591 Pink",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 17:00:00,1969-12-31 19:00:36,1419782,="9",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284726561-1-000001",="284726561","241226F11800312","241226F11800312",2024-03-23 02:10:48,"RESERVED",2024-03-23 12:54:18,1,"LS00217226",="0000169335","","PT-000378844",2024-03-23 12:54:38,="418469","LOW","3H22B819",,"3H22B819","PICK",false,,false,false,"UNUSED","","BLA BLACK",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 17:00:00,,1425138,="39.5",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284726521-1-000001",="284726521","241226F11800304","241226F11800304",2024-03-23 02:10:50,"RESERVED",2024-03-23 08:11:38,1,"LS00214679",="0000169333","","PT-000378844",2024-03-23 12:54:38,="393095","LOW","3H11B805",,"3H11B805","PICK",false,,false,false,"UNUSED","","BLA BLACK",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 17:00:00,,1426112,="40",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284726571-1-000001",="284726571","241264M23702204","241264M23702204",2024-03-23 02:10:52,"RESERVED",2024-03-23 08:11:37,1,"LS00220688",="0000169336","","PT-000378808",2024-03-23 12:00:59,="449501","LOW","3H39A521",,"3H39A521","PICK",false,,false,false,"UNUSED","","WHITE/BLACK/GREY",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 17:00:00,,1415613,="43",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284717361-1-000001",="284717361","241011F12804502","241011F12804502",2024-03-23 02:11:47,"RESERVED",2024-03-23 08:11:32,1,"LS00213305",="0000169345","","PT-000378436",2024-03-23 08:26:43,="379290","LOW","3H04C701",,"3H04C701","PICK",false,,false,false,"UNUSED","","White",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 18:00:00,1969-12-31 19:00:36,1419702,"US 7.5 Wom",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284717281-1-000001",="284717281","241730F04802000","241730F04802000",2024-03-23 02:11:48,"RESERVED",2024-03-23 08:11:37,1,"LS00220866",="0000169342","","PT-000378756",2024-03-23 11:35:16,="450928","LOW","3H39C719",,"3H39C719","PICK",false,,false,false,"UNUSED","","16 Matte Black",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 18:00:00,,1423356,"UNI",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284717591-1-000001",="284717591","231553F09504403","231553F09504403",2024-03-23 02:11:52,"RESERVED",2024-03-23 08:11:29,1,"LS00080171",="0000169351","","PT-000378638",2024-03-23 10:20:33,="73440","LOW","3F55D133",,"3F55D133","PICK",false,,false,false,"UNUSED","","710 Light Orange",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 17:00:00,,1341876,="38",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284717461-1-000001",="284717461","241886F12801502","241886F12801502",2024-03-23 02:11:52,"RESERVED",2024-03-23 08:11:32,1,"LS00214795",="0000169349","","PT-000378455",2024-03-23 08:33:14,="394220","LOW","3H12A502",,"3H12A502","PICK",false,,false,false,"UNUSED","","Green",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 17:00:00,1969-12-31 19:00:36,1412733,="37",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284717391-1-000001",="284717391","241610F12803502","241610F12803502",2024-03-23 02:11:55,"RESERVED",2024-03-23 11:21:17,1,"LS00174037",="0000169347","","PT-000378731",2024-03-23 11:21:18,="286796","LOW","3H17C422",,"3H17C422","PICK",false,,false,false,"UNUSED","","Extra White/Matcha",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 18:00:00,,1410020,="37",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284726901-1-000001",="284726901","232140F12201518","232140F12201518",2024-03-23 02:20:52,"RESERVED",2024-03-23 08:11:32,1,"LS00218237",="0000169370","","PT-000378554",2024-03-23 09:32:44,="427450","LOW","3H28A708",,"3H28A708","PICK",false,,false,false,"UNUSED","","0001 Copper",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 17:00:00,1969-12-31 19:00:36,1422084,="43",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284726861-1-000001",="284726861","231773M23412801","231773M23412801",2024-03-23 02:20:54,"RESERVED",2024-03-23 08:11:27,1,"LS00219456",="0000169369","","PT-000378554",2024-03-23 09:32:44,="437191","LOW","3H32B702",,"3H32B702","PICK",false,,false,false,"UNUSED","","OLIVE",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 17:00:00,1969-12-31 19:00:36,1422436,="6",false,true,false,"UNUSED",1,"NO","NO","NO"
