Order Line Id,Pick Id,Order,Sku,Prod,Create Time,Pick State,State Change Time,Qty,Tm,Du,Unique Ref,Pick Task,Pick Task - Create Time,Stock,Order - Priority Band,Location,Lot,Tm - Location - Id,Pick Type,Emergency,Order Line Placed Time,Abandon Requested,Cancel Requested,Pick State Before Abandon Or Cancel,Packing Instructions,Prod - Colour,Retail Price,Currency,Host Delivery Id,Abandon Reason,Abandon Note,Cancel Reason,Unpick Reason,Rsvn Type,Pick Tm Type,Alert Str,Hazardous,Priority Time,Pick Time,Loc Pick Seq,Ordered Sku - Size,Du Build Failed,Seen In Order Message,Op Rsvn Order Pass Complete,Pick Stock Expectation State,Order - Pick Qty,Ordered Sku - Perishable,Order - Vas,Order - Vip
="1",284462071-1-000001,="284462071",241585F12801604,241585F12801604,2024-03-20 02:32:04,RESERVED,2024-03-23 16:18:57,1,LS00172809,="0000149722",,PT-000379170,2024-03-23 16:14:57,="318059",URGENT,3H05B308,,3H05B308,PICK,false,,false,false,UNUSED,,Sand | Frost,,,,,,,,NORMAL,LOOSE STOCK,,false,2024-03-21 17:00:00,,140593,="7",false,false,false,UNUSED,1,NO,NO,YES
="2",284590441-2-000002,="284590441",222327M21304104,222327M21304104,2024-03-21 15:00:56,RESERVED,2024-03-21 15:01:25,1,LS00199362,="0000173028",,PT-000379173,2024-03-23 16:18:47,="349963",URGENT,3R16C420,,3R16C420,PICK,false,,false,false,UNUSED,,PINK,,,,,,,,NORMAL,LOOSE STOCK,,false,2024-03-22 15:00:00,,1556044,XL,false,true,false,UNUSED,2,NO,NO,NO
="1",284426471-1-000001,="284426471",241585F12801604,241585F12801604,2024-03-19 17:10:48,RESERVED,2024-03-23 16:18:57,1,LS00172809,="0000148146",,PT-000379170,2024-03-23 16:14:57,="318059",URGENT,3H05B308,,3H05B308,PICK,false,,false,false,UNUSED,,Sand | Frost,,,,,,,,NORMAL,LOOSE STOCK,,false,2024-03-21 18:00:00,,140593,="7",false,false,false,UNUSED,1,NO,NO,YES
="1",284520471-1-000001,="284520471",241092F12804400,241092F12804400,2024-03-20 19:00:48,RESERVED,2024-03-23 16:14:56,1,LS00172803,="0000155499",,PT-000379170,2024-03-23 16:14:57,="111962",URGENT,3H05B302,,3H05B302,PICK,false,,false,false,UNUSED,,Birch/Dark Pewter,,,,,,,,NORMAL,LOOSE STOCK,,false,2024-03-22 17:00:00,,140672,US 5.5 Wom,false,true,false,UNUSED,1,NO,NO,YES
